Time[sec],Head-Core,Head-Muscle,Head-Fat,Head-Skin,Head-Artery,Head-DeepVein,Neck-Core,Neck-Muscle,Neck-Fat,Neck-Skin,Neck-Artery,Neck-DeepVein,Chest-Core,Chest-Muscle,Chest-Fat,Chest-Skin,Chest-Artery,Chest-DeepVein,Back-Core,Back-Muscle,Back-Fat,Back-Skin,Back-Artery,Back-DeepVein,Pelvis-Core,Pelvis-Muscle,Pelvis-Fat,Pelvis-Skin,Pelvis-Artery,Pelvis-DeepVein,LeftShoulder-Core,LeftShoulder-Muscle,LeftShoulder-Fat,LeftShoulder-Skin,LeftShoulder-Artery,LeftShoulder-DeepVein,LeftArm-Core,LeftArm-Muscle,LeftArm-Fat,LeftArm-Skin,LeftArm-Artery,LeftArm-DeepVein,LeftHand-Core,LeftHand-Muscle,LeftHand-Fat,LeftHand-Skin,LeftHand-Artery,LeftHand-DeepVein,RightShoulder-Core,RightShoulder-Muscle,RightShoulder-Fat,RightShoulder-Skin,RightShoulder-Artery,RightShoulder-DeepVein,RightArm-Core,RightArm-Muscle,RightArm-Fat,RightArm-Skin,RightArm-Artery,RightArm-DeepVein,RightHand-Core,RightHand-Muscle,RightHand-Fat,RightHand-Skin,RightHand-Artery,RightHand-DeepVein,LeftThigh-Core,LeftThigh-Muscle,LeftThigh-Fat,LeftThigh-Skin,LeftThigh-Artery,LeftThigh-DeepVein,LeftLeg-Core,LeftLeg-Muscle,LeftLeg-Fat,LeftLeg-Skin,LeftLeg-Artery,LeftLeg-DeepVein,LeftFoot-Core,LeftFoot-Muscle,LeftFoot-Fat,LeftFoot-Skin,LeftFoot-Artery,LeftFoot-DeepVein,RightThigh-Core,RightThigh-Muscle,RightThigh-Fat,RightThigh-Skin,RightThigh-Artery,RightThigh-DeepVein,RightLeg-Core,RightLeg-Muscle,RightLeg-Fat,RightLeg-Skin,RightLeg-Artery,RightLeg-DeepVein,RightFoot-Core,RightFoot-Muscle,RightFoot-Fat,RightFoot-Skin,RightFoot-Artery,RightFoot-DeepVein,
2460,36.0547075855117,32.737989487688,30.9604395295029,29.4183474621425,35.7817477396457,35.5849784920528,35.7957338057169,35.2973002255087,33.0269501590118,31.0745351799576,35.7805484643164,35.6122811224093,35.7118234776474,36.3070037945153,30.4562141613989,27.7705930270629,35.7808058967383,35.8259444597897,35.9654066013273,36.2078492906446,29.236319476369,25.9684610609066,35.7807897385717,35.9467492985797,36.2319063634008,36.631239617713,36.8063142286123,37.2988318801478,35.7815675331463,35.8671475981848,35.9696054626666,37.12203893375,38.0758334354677,38.455785687176,35.7281728366011,34.8523516631545,33.5773166824711,30.9156971186072,26.7731770941271,25.4558805331574,34.875354243947,30.5906412342323,23.6944801352379,21.9313033117746,21.1109825891166,20.1203336498075,25.7351668154183,24.0128252473307,34.2381854871036,32.0805473156717,27.4656678201446,25.2854265626639,35.3524374783378,31.8993150573587,33.4239628985713,30.7784481567479,26.6713773005901,25.3632048131969,34.5534372163078,30.4357719296305,23.573468106632,21.8337700819695,21.023162465546,20.0426217372463,25.5776567582115,23.8860117169908,35.2124400043966,34.1441247195174,27.3726135156383,26.2672052637833,35.6645620217008,33.9380350558699,34.7239748507648,33.7584062787977,27.4209650482408,25.0673157989306,35.4066569833394,33.2562066263956,22.3281957382949,21.7812536962904,21.2507098466324,20.5048213157442,23.932193800487,22.8400029178716,35.2124400043966,34.1441247195174,27.3726135156383,26.2672052637833,35.6645620217008,33.9380350558699,34.7239748507648,33.7584062787977,27.4209650482408,25.0673157989306,35.4066569833394,33.2562066263956,22.3281957382949,21.7812536962904,21.2507098466324,20.5048213157442,23.932193800487,22.8400029178716,
2520,36.0471805494512,32.7697990283048,30.9869465086995,29.4406054838229,35.7732832682958,35.577795660766,35.7875789716958,35.3146376942199,33.0446369036725,31.0917239610163,35.7721130690571,35.6063145795954,35.7003885220192,36.3022087818535,30.4082788283252,27.7247304677513,35.772363361074,35.8179690326243,35.9566928540094,36.2032502232409,29.1863121659965,25.9224032195551,35.7723477694591,35.9396245483687,36.2213789415107,36.6257175844261,36.8101310125852,37.3000605791248,35.7731012903668,35.857069363329,35.9628380205781,37.1247105025742,38.0775576814567,38.456845114225,35.7190470906957,34.8326071348805,33.5221368714396,30.8577015113511,26.7207334762013,25.4063759302058,34.8556627055398,30.534157316207,23.6133726576188,21.8499132277883,21.0303505525482,20.0430176189092,25.6656800527831,23.9337049002778,34.1952397694869,32.0362707368663,27.4245177312091,25.2475705421152,35.3384125535324,31.8518183296733,33.3637215068019,30.7159250161346,26.6153439006695,25.3103986069359,34.5288091163454,30.3749103127071,23.4894004125382,21.7497924902601,20.9401141945615,19.9630988005994,25.5048244277238,23.803873323981,35.1762046019851,34.1092651905306,27.3367522974902,26.2325287270129,35.6532276568447,33.8997129353948,34.6753552514265,33.7130251714024,27.3777506988325,25.0279055855772,35.3893427543224,33.2062983714603,22.1981696706633,21.6522948015765,21.1232798590261,20.3823462677122,23.8160067704236,22.7115102392441,35.1762046019851,34.1092651905306,27.3367522974902,26.2325287270129,35.6532276568447,33.8997129353948,34.6753552514265,33.7130251714024,27.3777506988325,25.0279055855772,35.3893427543224,33.2062983714603,22.1981696706633,21.6522948015765,21.1232798590261,20.3823462677122,23.8160067704236,22.7115102392441,
2580,36.0398379434487,32.8005515000498,31.0127896769347,29.4624441247672,35.7650084255812,35.5708765590856,35.7795856399321,35.3304983553873,33.0606862582209,31.1072697707069,35.7638661452578,35.6005148819131,35.6892293215222,36.297412311615,30.3622114002967,27.6806714762653,35.7641096158231,35.8101802311093,35.9481807771339,36.1987129414138,29.1385788807957,25.8784526097413,35.7640945608062,35.9326812278602,36.2110225754988,36.6200978408402,36.813485614278,37.3011466909753,35.7648250293205,35.8471447798185,35.9558909963614,37.1267818184794,38.0789647816813,38.4577306552927,35.7100980157959,34.8132780717297,33.4680176872132,30.8016318836419,26.6700643149801,25.358554001119,34.8364746118781,30.4796823134798,23.5371226149583,21.773441114966,20.9545969166636,19.9703835631149,25.6002898280336,23.8592996681458,34.1532269492934,31.9936881178478,27.3849906467204,25.2112219378107,35.3247506119455,31.8059032863221,33.3045708056794,30.6553554970577,26.5610967451573,25.25928403232,34.5048362064445,30.3161003153885,23.4102339827563,21.6707646785881,20.8619713848435,19.8882804512299,25.4361518123619,23.726497165353,35.1403954853155,34.0754466371463,27.3022714363808,26.1992080272367,35.6421399339743,33.8623946353405,34.6272673353103,33.6687096657759,27.3358975182387,24.9897942435051,35.3723841250066,33.1576312353926,22.0740030221571,21.5291398941737,21.0015734849939,20.2653619693198,23.7051166436956,22.5888132586055,35.1403954853155,34.0754466371463,27.3022714363808,26.1992080272367,35.6421399339743,33.8623946353405,34.6272673353103,33.6687096657759,27.3358975182387,24.9897942435051,35.3723841250066,33.1576312353926,22.0740030221571,21.5291398941737,21.0015734849939,20.2653619693198,23.7051166436956,22.5888132586055,
2640,36.0326670062398,32.8302431584804,31.0379179776261,29.4837903307994,35.7569169358381,35.5641924797638,35.7717498634552,35.3450464806213,33.0752822679313,31.1213575529568,35.7558015885233,35.5948667284242,35.6783329069817,36.2926210016672,30.31793418305,27.6383402725398,35.7560385140279,35.8025698555603,35.9398621207247,36.1942366981722,29.09301050011,25.8365077802401,35.7560239692071,35.9259113262289,36.2008378443187,36.6144007087745,36.8164092960413,37.3020987026287,35.7567324517466,35.8373799187338,35.9487819190557,37.1282990174928,38.0800788934257,38.458455528301,35.7013214016665,34.7943594611918,33.4149704440357,30.7474234274576,26.6211055737132,25.3123531486738,34.8177786305862,30.4271399516835,23.4654310292883,21.7015830959916,20.8834199787196,19.9021417857192,25.5387461575443,23.7893201672385,34.1121512601459,31.9527326243462,27.3470163873165,25.1763139563988,35.3114423632701,31.7615179956548,33.2465259132819,30.5966782793353,26.5085750438417,25.2098025688427,34.4815041333717,30.2592682400825,23.3356715380263,21.5963847270157,20.7884343555608,19.8178789942163,25.3713898325205,23.6535954102197,35.1050328383284,34.0426349772014,27.2690958760405,26.1671678707323,35.6312924282213,33.8260540644053,34.5797372514664,33.6254321353863,27.2953339477342,24.9529090562299,35.3557746687258,33.1101740445111,21.9554406613157,21.4115365651573,20.8853421022609,20.1536302482919,23.599291145348,22.4716595068696,35.1050328383284,34.0426349772014,27.2690958760405,26.1671678707323,35.6312924282213,33.8260540644053,34.5797372514664,33.6254321353863,27.2953339477342,24.9529090562299,35.3557746687258,33.1101740445111,21.9554406613157,21.4115365651573,20.8853421022609,20.1536302482919,23.599291145348,22.4716595068696,
2700,36.0256571431407,32.8588799870804,31.0622966506721,29.5045898665578,35.7490034720763,35.5577194523667,35.7640684133778,35.358424522841,33.0885869638552,31.1341511847024,35.7479142110824,35.5893576846583,35.6676881420803,36.2878414327393,30.2753728368697,27.5976643757709,35.7481448331546,35.7951310180753,35.9317299052235,36.189821269433,29.0495032336891,25.796472228853,35.7481307750561,35.9193079813529,36.1908249196239,36.6086450148087,36.8189314549133,37.3029247742581,35.7488182107651,35.827779726141,35.9415275807692,37.1293051900721,38.0809225549304,38.4590320498082,35.6927137622352,34.7758462274313,33.3630031409154,30.695013650078,26.5737960110696,25.2677145590088,34.7995639233295,30.3764571624122,23.3980177422528,21.6340544133243,20.8165370284167,19.838020826389,25.4808147425756,23.7234951899404,34.0720142494776,31.9133401523998,27.3105284166207,25.1427834539253,35.2984791874923,31.7186121518835,33.1895983930502,30.5398341315144,26.45772062107,25.1618983125749,34.4587989361727,30.2043433832026,23.2654344114976,21.5263696356596,20.7192222239297,19.7516247871064,25.3103049019551,23.5848981998994,35.0701344173893,34.0107970931804,27.2371562284221,26.1363387650505,35.6206795255839,33.7906654648273,34.5327879781763,33.5831656245933,27.2559944278333,24.91718366799,35.3395084920743,33.0638961462636,21.8422384495089,21.2992432647782,20.7743477886728,20.0469231756253,23.4983079648734,22.3598073822172,35.0701344173893,34.0107970931804,27.2371562284221,26.1363387650505,35.6206795255839,33.7906654648273,34.5327879781763,33.5831656245933,27.2559944278333,24.91718366799,35.3395084920743,33.0638961462636,21.8422384495089,21.2992432647782,20.7743477886728,20.0469231756253,23.4983079648734,22.3598073822172,
2760,36.0187996049672,32.8864754761466,31.0859042103004,29.5248040401331,35.7412634666106,35.5514375625981,35.7565386229443,35.3707560407545,33.1007425347309,31.1457951912352,35.7401995570998,35.5839776907162,35.6572854684796,36.2830800395401,30.2344562459975,27.5585744749617,35.7404240891925,35.7878579200771,35.9237781998188,36.1854668184919,29.0079583786248,25.7582541780076,35.74041049675,35.912865272536,36.1809836496018,36.6028481353951,36.821079745972,37.3036327347341,35.7410777206462,35.8183481204437,35.9341440591772,37.1298405918056,38.0815168002519,38.4594717006135,35.6842721794253,34.7577332366594,33.3121207715623,30.6443422782993,26.5280770117847,25.2245820239577,34.7818200498735,30.3275639382122,23.3346201948612,21.5705881999004,20.7536831299048,19.7777662948062,25.4262759372087,23.6615705298918,34.0328150631517,31.8754492210478,27.2754635923811,25.1105706664411,35.2858530015268,31.6771370473386,33.1337965693051,30.4847658217464,26.4084777492484,25.1155178007168,34.4367069692801,30.1512578986193,23.1992613400421,21.46045410539,20.654071696525,19.6892650820382,25.2526779088176,23.5201524848535,35.035715726761,33.9799008675465,27.206388241167,26.1066564644884,35.6102962564836,33.7562034973828,34.4864395645637,33.5418838848831,27.2178187726541,24.8825574019891,35.3235801115951,33.018767483861,21.7341627329643,21.1920288069627,20.6683628377434,19.9450226059655,23.4019542810552,22.2530256445719,35.035715726761,33.9799008675465,27.206388241167,26.1066564644884,35.6102962564836,33.7562034973828,34.4864395645637,33.5418838848831,27.2178187726541,24.8825574019891,35.3235801115951,33.018767483861,21.7341627329643,21.1920288069627,20.6683628377434,19.9450226059655,23.4019542810552,22.2530256445719,
2820,36.0120871949664,32.9130488155476,31.1087298839861,29.5444068905544,35.7336929511554,35.5453303332567,35.7491582545038,35.3821483104867,33.1118734785943,31.15641657834,35.7326537471084,35.5787186348884,35.6471166667656,36.278343024374,30.1951163888365,27.521004300798,35.7328723799919,35.7807456549952,35.9160019278788,36.1811737819259,28.9682820829944,25.7217663570857,35.7328592341178,35.9065780429105,36.1713136249342,36.5970260494052,36.8228801938622,37.3042300805674,35.7335069963044,35.8090880944532,35.9266467372754,37.1299428366241,38.0818812644269,38.4597851857657,35.675994171327,34.7400152993737,33.2623256085333,30.5953511653845,26.4838924301183,25.1829017778357,34.7645368902174,30.2803931899916,23.2749922886985,21.5109343299239,20.6946099818367,19.7211397780202,25.3749237914841,23.6033078848268,33.9945507036761,31.8390008648149,27.2417619395362,25.0796189667893,35.2735561487251,31.637045536201,33.0791258174107,30.4314180315329,26.3607929957004,25.0706098511812,34.415214842558,30.0999466636159,23.1369073367661,21.3983893984692,20.5927359385397,19.6305629415134,25.1983032713988,23.4591209390085,35.0017901837097,33.9499152022872,27.1767323222962,26.0780614760736,35.6001381551388,33.7226433043794,34.4407093571529,33.5015613965215,27.1807516164701,24.8489746591269,35.3079843497642,32.9747586468022,21.6309898626204,21.0896718988472,20.5671692965326,19.8477197373295,23.3100263243276,22.1510929396353,35.0017901837097,33.9499152022872,27.1767323222962,26.0780614760736,35.6001381551388,33.7226433043794,34.4407093571529,33.5015613965215,27.1807516164701,24.8489746591269,35.3079843497642,32.9747586468022,21.6309898626204,21.0896718988472,20.5671692965326,19.8477197373295,23.3100263243276,22.1510929396353,
2880,36.0055140066055,32.9386234339365,31.1307714600836,29.5633827953454,35.7262884236346,35.5393841721246,35.7419253879912,35.3926946281449,33.1220886594016,31.1661266740911,35.7252733487236,35.5735739888255,35.6371746382813,36.2736362908233,30.1572882098508,27.4848904994946,35.7254862550135,35.7737900364185,35.9083966991754,36.176942775263,28.930385116849,25.6869257917104,35.7254735382476,35.9004417495111,36.1618142301822,36.5911933959352,36.8243572940859,37.3047239775959,35.7261025197054,35.8000018166683,35.9190503210306,37.1296470742048,38.082034279922,38.4599824895325,35.6678775825294,34.7226871709304,33.2136174638052,30.5479842017231,26.4411884451342,25.1426223473567,34.7477045826902,30.2348806086787,23.2189033236958,21.4548583450391,20.6390848511677,19.6679178176504,25.3265651635745,23.5484838326359,33.9572162644892,31.8039385277432,27.2093664427957,25.0498746443213,35.2615813088755,31.5982919928857,33.0255888307397,30.3797372732745,26.3146150817941,25.0271254157765,34.3943093760655,30.0503471490929,23.0781426397917,21.3399422743935,20.5349835166611,19.5752962239314,25.1469880623937,23.4015809469873,34.9683692735972,33.9208100258207,27.1481331153399,26.0504986187944,35.5902011426103,33.6899605549564,34.3956122118525,33.4621733786111,27.1447419234821,24.8163843870465,35.292716249156,32.9318409027873,21.5325057407283,20.9919606948685,20.4705585260668,19.7548146909275,23.2223289715574,22.0537973508983,34.9683692735972,33.9208100258207,27.1481331153399,26.0504986187944,35.5902011426103,33.6899605549564,34.3956122118525,33.4621733786111,27.1447419234821,24.8163843870465,35.292716249156,32.9318409027873,21.5325057407283,20.9919606948685,20.4705585260668,19.7548146909275,23.2223289715574,22.0537973508983,
2940,35.9990751928736,32.9632258255829,31.152033492642,29.5817244524773,35.7190467386478,35.5335878874138,35.7348383289869,35.4024763190397,33.131483222645,31.1750229079346,35.7180552705472,35.5685384989663,35.6274532103235,36.2689653949846,30.1209094938922,27.4501725091664,35.7182626083981,35.7669874507875,35.9009586674406,36.1727745164232,28.8941826510245,25.6536536002039,35.7182503046233,35.8944523383802,36.1524846834226,36.5853635356867,36.825534105425,37.305121264826,35.7188611300747,35.7910907281016,35.9113688554897,37.1289861531154,38.0819929652376,38.4600729258248,35.6599204941429,34.7057435514751,33.1659939278233,30.5021872297443,26.3999134269454,25.1036944135626,34.7313134757794,30.1909645323113,23.1661370075281,21.4021404512365,20.5868895764142,19.617890953073,25.2810188952128,23.496888876093,33.9208051425993,31.7702079601633,27.1782228567174,25.0212867048544,35.2499214261024,31.5608322674217,32.9731858664271,30.3296718121406,26.2698947533973,24.9850174457856,34.3739775672435,30.002399295139,23.0227517323488,21.2848939962635,20.4805974112468,19.5232566349868,25.0985511959008,23.3473236596635,34.9354626953696,33.8925562898904,27.1205391190038,26.0239166297644,35.5804814309687,33.6581314762862,34.3511606919459,33.4236957900314,27.1097425530367,24.7847396106852,35.2777710031169,32.8899862154766,21.4385053928148,20.8986923745466,20.3783307840106,19.6661161112663,23.1386753687725,21.960935977794,34.9354626953696,33.8925562898904,27.1205391190038,26.0239166297644,35.5804814309687,33.6581314762862,34.3511606919459,33.4236957900314,27.1097425530367,24.7847396106852,35.2777710031169,32.8899862154766,21.4385053928148,20.8986923745466,20.3783307840106,19.6661161112663,23.1386753687725,21.960935977794,
3000,35.9927667662391,32.9868846142264,31.1725258146307,29.5994311910738,35.7119650184963,35.527932268263,35.7278955341668,35.4115644761975,33.1401403449535,31.1831904810846,35.7109966761649,35.5636079282712,35.6179469653473,36.2643355117886,30.0859207435396,27.4167924391849,35.7111985922521,35.7603347329167,35.8936844111165,36.1686697647943,28.8595940441063,25.6218747973915,35.711186686465,35.8886061417915,36.1433240665207,36.579548614607,36.8264323346608,37.3054284599593,35.7117799347686,35.782355632406,35.9036157398178,37.127990771117,38.0817733064389,38.4600651845114,35.6521211509828,34.6891790859221,33.1194505888955,30.4579079633221,26.3600178131428,25.066070684788,34.7153540915213,30.1485858192506,23.116490531806,21.3525745819681,20.5378196361547,19.5708628267545,25.2381150450534,23.4483265517215,33.885309231657,31.7377571189727,27.1482795315496,24.9938066886155,35.2385696520848,31.5246236395226,32.9219149717214,30.2811715924721,26.2265846618036,24.9442407688851,34.354206568327,29.9560453926072,22.9705324293237,21.2330394031362,20.4293740935577,19.474248841069,25.0528226718261,23.2961531134903,34.9030784978877,33.8651259586231,27.0939023462266,25.9982678118212,35.5709754459083,33.6271328736379,34.3073652527302,33.3861053233062,27.0757098735472,24.7539970166902,35.2631439010121,32.8491672516501,21.3487925634536,20.8096727428444,20.2902948289372,19.581440786281,23.0588865779951,21.8723145380644,34.9030784978877,33.8651259586231,27.0939023462266,25.9982678118212,35.5709754459083,33.6271328736379,34.3073652527302,33.3861053233062,27.0757098735472,24.7539970166902,35.2631439010121,32.8491672516501,21.3487925634536,20.8096727428444,20.2902948289372,19.581440786281,23.0588865779951,21.8723145380644,
3060,35.9865854274214,33.0096298109613,31.1922623147088,29.6165075671863,35.7050405817947,35.5224097258101,35.7210955518912,35.4200214542344,33.1481328076653,31.1907039018313,35.704094915289,35.5587788421444,35.6086510935723,36.2597514140599,30.0522650598989,27.3846949528928,35.7042915471927,35.7538290622078,35.8865708348254,36.164629273808,28.8265426377526,25.591518105871,35.7042800253205,35.8828997946481,36.1343313480247,36.573759628754,36.8270724145869,37.3056517662299,35.7048562378048,35.7737967781107,35.8958037416548,37.126689613901,38.0813902322985,38.4599673740173,35.6444779034717,34.6729883644126,33.0739812346355,30.415095911691,26.3214539946776,25.029705779777,34.6998170984386,30.1076877278469,23.069773710416,21.3059675231222,20.4916832786688,19.5266493479676,25.1976941751189,23.4026125984112,33.8507190973439,31.7065360718702,27.1194872533307,24.9673885042427,35.2275193021539,31.4896247725289,32.8717721925782,30.2341881687131,26.1846392543363,24.9047519764594,34.3349836719732,29.9112299709871,22.9212950256018,21.1841860439906,20.3811226639257,19.4280896408754,25.0096428728432,23.2478854091989,34.8712232075576,33.8384919915439,27.0681780181342,25.9735077177615,35.5616797651868,33.5969421417155,34.2642344134826,33.3493793930713,27.0426034192479,24.7241165850673,35.2488302860403,32.809357380564,21.2631793342276,20.7247158518457,20.2062675452939,19.5006132869184,22.9827912449433,21.7877469924237,34.8712232075576,33.8384919915439,27.0681780181342,25.9735077177615,35.5616797651868,33.5969421417155,34.2642344134826,33.3493793930713,27.0426034192479,24.7241165850673,35.2488302860403,32.809357380564,21.2631793342276,20.7247158518457,20.2062675452939,19.5006132869184,22.9827912449433,21.7877469924237,
3120,35.980528420552,33.0314922300169,31.2112599371679,29.6329622041211,35.69827088693,35.5170139892708,35.7144369757447,35.4279021457223,33.1555243947195,31.197628373521,35.697347469344,35.5540484325921,35.59956126758,36.2552174621487,30.0198880271976,27.3538271539654,35.6975389474361,35.7474678772346,35.879615088987,36.1606537549735,28.794955560465,25.5625157748095,35.6975277961903,35.8773301672386,36.1255054003204,36.5680064895601,36.827473576157,37.3057970802472,35.6980874832887,35.7654139325316,35.8879450110962,37.1251094834067,38.0808576836674,38.4597870605567,35.6369891619913,34.6571659234941,33.0295780369948,30.3737023077475,26.2841762104979,24.9945561201375,34.6846932922219,30.0682158026256,23.0258081756034,21.2621380957109,20.4483007087653,19.4850779112323,25.1596066859506,23.3595741815981,33.8170241367725,31.6764969057636,27.0917990969096,24.9419882771773,35.2167638220523,31.4557956680174,32.8227517659826,30.188674640728,26.1440146738796,24.8665093204364,34.3162963033337,29.8678996926112,22.8748615017848,21.1381533691419,20.3356640468837,19.3846071915616,24.96886190953,23.2023479456664,34.8399019477237,33.8126283220148,27.0433242889521,25.9495948670154,35.5525910704362,33.5675372692182,34.2217749174466,33.3134961205059,27.0103855846749,24.695061262295,35.2348255236811,32.7705306676743,21.1814857622802,20.6436436424292,20.1260735880077,19.4234656253765,22.9102252849196,21.7070551896901,34.8399019477237,33.8126283220148,27.0433242889521,25.9495948670154,35.5525910704362,33.5675372692182,34.2217749174466,33.3134961205059,27.0103855846749,24.695061262295,35.2348255236811,32.7705306676743,21.1814857622802,20.6436436424292,20.1260735880077,19.4234656253765,22.9102252849196,21.7070551896901,
3180,35.9745934120129,33.0525030323313,31.2295378693585,29.6488068406115,35.6916534879059,35.511739850986,35.7079184089877,35.4352550666894,33.16237112205,31.2040210328798,35.6907519090783,35.5494143750401,35.5906735370229,36.2507376021806,29.9887376014027,27.3241384766313,35.6909383580006,35.7412488063604,35.8728145050731,36.156743851482,28.7647635398066,25.5348034062745,35.6909275647623,35.8718943117556,36.1168450123759,36.5622980888282,36.8276539154807,37.3058700005992,35.6914712112568,35.7572064474412,35.8800510945352,37.1232754167357,38.0801886776203,38.4595313043178,35.6296533616441,34.6417062481259,32.986231722277,30.3336800405182,26.2481404502679,24.9605798313669,34.6699735825873,30.0301177668773,22.9844266276622,21.2209163923497,20.4075033280251,19.4459866659627,25.1237121965189,23.3190491690599,33.7842127234145,31.6475936394054,27.0651702906906,24.9175642109839,35.2062967633936,31.4230976215817,32.7748462973446,30.1445855932639,26.1046686666164,24.8294726188367,34.2981320170536,29.8260032530573,22.83106478314,21.0947719751714,20.2928302394722,19.3436402858936,24.9303390097443,23.159378704999,34.8091185502802,33.7875098322872,27.0193019984221,25.9264904910858,35.5437061101272,33.5388968381823,34.1799918805311,33.2784343148272,26.9790213524109,24.6667966708893,35.221124978976,32.7326618643867,21.1035395379098,20.5662856046066,20.049545045593,19.3498369310662,22.8410315846849,21.6300685306793,34.8091185502802,33.7875098322872,27.0193019984221,25.9264904910858,35.5437061101272,33.5388968381823,34.1799918805311,33.2784343148272,26.9790213524109,24.6667966708893,35.221124978976,32.7326618643867,21.1035395379098,20.5662856046066,20.049545045593,19.3498369310662,22.8410315846849,21.6300685306793,
3240,35.9687783901663,33.0726933720425,31.2471168855011,29.6640555541975,35.6851860004127,35.5065829543671,35.7015384380738,35.4421232764159,33.1687223098926,31.2099320430428,35.6843058620875,35.5448747127391,35.5819842413399,36.2463153711895,29.9587640030114,27.2955805798961,35.6844874018967,35.7351696121527,35.8661665441482,36.1529001196828,28.7359007229866,25.5083197890464,35.6844769546252,35.8665894202536,36.1083488991533,36.5566423629205,36.8276304562699,37.3058758370161,35.6850050237646,35.749173316917,35.8721329485406,37.1212107965662,38.0793953668658,38.4592066928842,35.6224689356195,34.6266037745213,32.9439317273933,30.2949835915267,26.2133043645249,24.9277366517326,34.6556489849719,29.993343421418,22.9454721343775,21.1821430638403,20.3691330248797,19.4092238339573,25.089878965353,23.2808854546384,33.7522723389201,31.6197821401987,27.0395580920228,24.894076460305,35.1961117661227,31.3914931800788,32.7280469241801,30.1018770392754,26.0665604972923,24.7936031692759,34.2804784979252,29.7854912875009,22.7897480479191,21.0538828996724,20.2524636091287,19.3050376770254,24.8939419487055,23.1188255851361,34.7788756599453,33.7631123261362,26.9960744486848,25.9041583045262,35.5350216717178,33.5110000193472,34.1388889294021,33.2441734527324,26.9484780501993,24.6392908510448,35.207724001033,32.6957263950895,21.0291756597607,20.4924784552343,19.9765211206003,19.2795731432864,22.7750597185321,21.5566236493024,34.7788756599453,33.7631123261362,26.9960744486848,25.9041583045262,35.5350216717178,33.5110000193472,34.1388889294021,33.2441734527324,26.9484780501993,24.6392908510448,35.207724001033,32.6957263950895,21.0291756597607,20.4924784552343,19.9765211206003,19.2795731432864,22.7750597185321,21.5566236493024,
3300,35.9630815832563,33.0920941254823,31.264018820112,29.678724131233,35.6788660762547,35.501539618915,35.6952956136015,35.4485451546529,33.1746215117301,31.2154055498878,35.6780069884255,35.5404277642386,35.5734899383097,36.2419539076208,29.9299196140878,27.2681072458544,35.6781837354693,35.7292281475147,35.859668756563,36.1491230169323,28.7083045056707,25.4830067398193,35.678173622631,35.8614127920061,36.1000157085428,36.5510463556976,36.8274192082429,37.3058196199311,35.6786865593424,35.7413132279849,35.8642009538898,37.1189374538645,38.0784890948572,38.4588193721489,35.6154342956046,34.611852893776,32.9026663434953,30.2575689747661,26.179627181656,24.8959878483286,34.6417106159506,29.9578445492118,22.908797476648,21.1456686524086,20.3330415111549,19.3746470715453,25.0579833497072,23.2449403264597,33.7211896930414,31.5930200450451,27.0149216722537,24.8714870142982,35.1862025465345,31.3609461004874,32.6823434671726,30.0605063667985,26.0296508713532,24.7588636697114,34.2633235641552,29.7463162826996,22.7507640814732,21.0153369623546,20.2144162377783,19.2686574477012,24.8595465166129,23.0805457765472,34.7491748316249,33.739412499851,26.9736072029546,25.8825642986229,35.5265345612852,33.4838265645264,34.0984683296287,33.2106936564953,26.9187251340166,24.6125140305379,35.194617913343,32.6597003424043,20.9582361262664,20.4220658318664,19.9068478262583,19.2125267195791,22.7121656771185,21.4865641094644,34.7491748316249,33.739412499851,26.9736072029546,25.8825642986229,35.5265345612852,33.4838265645264,34.0984683296287,33.2106936564953,26.9187251340166,24.6125140305379,35.194617913343,32.6597003424043,20.9582361262664,20.4220658318664,19.9068478262583,19.2125267195791,22.7121656771185,21.4865641094644,
3360,35.9575013929256,33.1107356860221,31.2802661482361,29.6928295588105,35.6726913845479,35.4966066969162,35.6891884372873,35.4545550570797,33.1801073145624,31.2204805127338,35.6718529627559,35.5360720499798,35.5651873463343,36.2376559659094,29.9021588795673,27.2416742821227,35.6720250303338,35.7234223216558,35.8533187509039,36.1454128945221,28.6819153688277,25.4588089516487,35.6720152408464,35.8563618085112,36.091844026496,36.5455162798461,36.8270352219168,37.3057061103037,35.6725134742242,35.7336246047711,35.8562649298381,37.1164757635965,38.077480446995,38.4583750749516,35.6085478179049,34.5974479561954,32.8624228480122,30.221393679982,26.1470696311072,24.8652961396722,34.6281496914539,29.9235748255097,22.8742645369854,21.1113529683786,20.2990897019107,19.3421228733798,25.0279092999035,23.2110798764816,33.6909508327484,31.5672666850603,26.991222010559,24.8497595895261,35.1765628896403,31.3314213104205,32.6377245696084,30.0204322890658,25.9939018633414,24.7252181457673,34.2466551724047,29.708432494256,22.7139746728596,20.9789941492837,20.178549308951,19.2343664208679,24.8270360209519,23.0444051798518,34.7200166212775,33.7163879122043,26.9518679036266,25.861676555287,35.5182415891833,33.4573567967567,34.05873110452,33.1779756712729,26.8897339941132,24.586438419559,35.1818020086945,32.6245604313443,20.890569642123,20.354898001599,19.8403776982065,19.1485563587426,22.6522116078969,21.4197401165105,34.7200166212775,33.7163879122043,26.9518679036266,25.861676555287,35.5182415891833,33.4573567967567,34.05873110452,33.1779756712729,26.8897339941132,24.586438419559,35.1818020086945,32.6245604313443,20.890569642123,20.354898001599,19.8403776982065,19.1485563587426,22.6522116078969,21.4197401165105,
