日付,時刻,乾球温度[C],絶対湿度[kg/kg],法線面直達日射[W/m2],全天日射[W/m2],拡散日射[W/m2],雲量,夜間放射[W/m2],太陽高度[radian],地中温度(0.675m)[C],地中温度(1.35m)[C],地中温度(2.35m)[C]
1971/12/18,16:00,8.5,0.00232938279162551,18.0555555555556,15,13.3837131105962,10,50.6588721398698,0.089637416952509,2.44474743151435,7.62162992986424,11.7673268729508,
1971/12/18,17:00,6.1,0.00249920477409147,0,0,0,10,48.4131439054391,0,2.43683532395959,7.61515837959242,11.7643176615214,
1971/12/18,18:00,5,0.00272687403017239,0,0,0,10,46.9673503929972,0,2.42892695585249,7.6086879047927,11.7613073910394,
1971/12/18,19:00,3.9,0.00297379577117481,0,0,0,10,45.5276168062203,0,2.4210223312615,7.60221850879383,11.7582960630533,
1971/12/18,20:00,2.8,0.00318577801314083,0,0,0,10,44.2389773500261,0,2.41312145425316,7.59575019492396,11.7552836791124,
1971/12/18,21:00,2.1,0.0033259248694585,0,0,0,10,43.4311015011369,0,2.40522432889202,7.58928296651069,11.7522702407663,
1971/12/18,22:00,1.3,0.00341362030305948,0,0,0,10,42.7114568862847,0,2.39733095924076,7.58281682688108,11.7492557495653,
1971/12/18,23:00,0.6,0.00350301597909657,0,0,0,10,42.0603996062072,0,2.3894413493601,7.57635177936162,11.7462402070602,
1971/12/19,0:00,-0.1,0.00347424530898832,0,0,0,10,41.7036753862352,0,2.38155550330882,7.56988782727824,11.7432236148023,
1971/12/19,1:00,-0.8,0.00341693540484451,0,0,0,10,41.4191291440244,0,2.37367342514379,7.56342497395629,11.7402059743435,
1971/12/19,2:00,-1.7,0.00333157785318764,0,0,0,10,41.0819374950797,0,2.36579511891992,7.55696322272059,11.7371872872363,
1971/12/19,3:00,-1.8,0.0031121543922145,0,0,0,10,41.5636863021868,0,2.35792058869018,7.55050257689535,11.7341675550335,
1971/12/19,4:00,-1.9,0.00285669438186127,0,0,0,10,42.1582047572538,0,2.35004983850561,7.54404303980425,11.7311467792887,
1971/12/19,5:00,-2.2,0.00262026890392728,0,0,0,9,49.5530188402468,0,2.3421828724153,7.53758461477038,11.7281249615559,
1971/12/19,6:00,-1.2,0.00259726305427741,0,0,0,10,43.29726775857,0,2.33431969446637,7.53112730511625,11.7251021033897,
1971/12/19,7:00,-0.2,0.00257413079537461,1.66666666666667,7.5,7.32491612433663,10,44.0010354209239,0.105244506307567,2.32646030870404,7.52467111416382,11.7220782063452,
1971/12/19,8:00,0.6,0.00250738918520833,64.1666666666667,89.7222222222222,78.1015333003936,10,44.7102471409533,0.182106504179729,2.31860471917155,7.51821604523446,11.7190532719779,
1971/12/19,9:00,1.9,0.00257381854811454,118.333333333333,167.5,130.856324008823,10,45.3708691448111,0.314840554968085,2.31075292991016,7.51176210164896,11.7160273018442,
1971/12/19,10:00,3.1,0.00259631786047912,150.277777777778,226.111111111111,166.034065087801,10,46.1013226557691,0.41126953037599,2.30290494495923,7.50530928672753,11.7130002975006,
1971/12/19,11:00,4.4,0.0026189974363357,164.166666666667,257.222222222222,184.121061459358,10,46.9072259583098,0.461493938584367,2.29506076835613,7.49885760378982,11.7099722605045,
1971/12/19,12:00,6.6,0.0024457985245616,490.555555555556,326.388888888889,109.022714761225,10,48.9669753827829,0.459056020067511,2.28722040413627,7.49240705615486,11.7069431924135,
1971/12/19,13:00,8.9,0.00226340479302423,722.777777777778,345.277777777778,60.9590050283392,10,51.2227330909958,0.404293759602001,2.27938385633312,7.48595764714114,11.7039130947861,
1971/12/19,14:00,11.1,0.00207480096038767,809.722222222222,298.611111111111,56.117160195732,3,114.671801380425,0.30414544363041,2.27155112897817,7.47950938006654,11.7008819691809,
1971/12/19,15:00,9.8,0.00194915303580815,622.5,159.722222222222,55.2506643923376,10,53.021133993278,0.168623767723388,2.26372222610093,7.47306225824834,11.6978498171574,
1971/12/19,16:00,8.5,0.00183030231133244,25.8333333333333,15.5555555555556,13.2161304105272,10,52.4949351197976,0.0906826272812283,2.25589715172898,7.46661628500326,11.6948166402755,
1971/12/19,17:00,7.2,0.00168765452306556,0,0,0,2,120.042983627724,0,2.24807590988791,7.46017146364742,11.6917824400955,
1971/12/19,18:00,5.4,0.00182963495079562,0,0,0,10,50.2216563738142,0,2.24025850460132,7.45372779749632,11.6887472181784,
1971/12/19,19:00,3.5,0.00194749463371333,0,0,0,10,48.454366188354,0,2.23244493989086,7.4472852898649,11.6857109760856,
1971/12/19,20:00,1.7,0.00207227889391253,0,0,0,1,115.509084077524,0,2.22463521977623,7.44084394406751,11.6826737153792,
1971/12/19,21:00,1.5,0.00205422889822854,0,0,0,10,46.7178347603778,0,2.21682934827507,7.43440376341785,11.6796354376217,
1971/12/19,22:00,1.3,0.00201831434745887,0,0,0,10,46.6992450994362,0,2.20902732940313,7.42796475122908,11.676596144376,
1971/12/19,23:00,1.1,0.00196540052320587,0,0,0,8,61.9882443948299,0,2.20122916717414,7.42152691081374,11.6735558372058,
1971/12/20,0:00,3,0.00186314092204985,0,0,0,10,48.3975429726974,0,2.19343486559981,7.41509024548373,11.6705145176751,
1971/12/20,1:00,4.8,0.00173451985942284,0,0,0,10,50.1407591912842,0,2.18564442868994,7.4086547585504,11.6674721873486,
1971/12/20,2:00,6.7,0.0016138902575946,0,0,0,10,51.9936802852242,0,2.17785786045228,7.40222045332447,11.6644288477913,
1971/12/20,3:00,4.8,0.0017031452792932,0,0,0,10,50.2558410195318,0,2.17007516489261,7.39578733311605,11.6613845005688,
1971/12/20,4:00,3,0.00179668398624036,0,0,0,10,48.6277038307478,0,2.16229634601472,7.38935540123463,11.6583391472474,
1971/12/20,5:00,1.1,0.00186155668800573,0,0,0,9,54.7606181111872,0,2.15452140782041,7.38292466098912,11.6552927893938,
1971/12/20,6:00,1.8,0.00187668181395205,0,0,0,10,47.5047002984482,0,2.14675035430948,7.37649511568779,11.652245428575,
1971/12/20,7:00,2.6,0.00187508873255377,7.5,11.9444444444444,11.1667621794778,10,48.0600004905666,0.103877684524097,2.13898318947971,7.3700667686383,11.6491970663588,
1971/12/20,8:00,3.3,0.00185682010968777,535.555555555556,145.833333333333,49.5172030460599,10,48.6081957322062,0.180827250033429,2.13121991732694,7.36363962314771,11.6461477043135,
1971/12/20,9:00,5.5,0.00180694232645853,736.944444444444,277.222222222222,49.7521538709132,10,50.3533556122115,0.313790764363214,2.12346054184491,7.35721368252244,11.6430973440078,
1971/12/20,10:00,7.8,0.00175808666283858,835.277777777778,380.833333333333,47.4769323718155,10,52.2197698125349,0.410531210672272,2.11570506702546,7.35078895006829,11.6400459870108,
1971/12/20,11:00,10,0.0016800999996899,885.833333333333,440.833333333333,46.6635530895678,9,63.0258869930166,0.461141419314297,2.10795349685835,7.34436542909048,11.6369936348925,
1971/12/20,12:00,10.7,0.00175872529766233,917.222222222222,453.888888888889,47.4102481385312,10,54.409458240417,0.459123627731813,2.10020583533136,7.33794312289353,11.633940289223,
1971/12/20,13:00,11.5,0.00180781809995176,904.444444444444,406.944444444444,50.7779494795702,10,54.8323653502291,0.404757513596117,2.09246208643026,7.33152203478141,11.6308859515732,
1971/12/20,14:00,12.2,0.00185839628866812,838.055555555556,306.944444444444,55.3312473979705,1,136.19898565694,0.30493849426089,2.0847222541388,7.32510216805744,11.6278306235143,
1971/12/20,15:00,10.7,0.00180759907700138,647.222222222222,164.166666666667,54.8802173887054,10,54.2185404715863,0.169667466475439,2.07698634243872,7.31868352602427,11.6247743066181,
1971/12/20,16:00,9.3,0.00175829948957283,33.6111111111111,16.1111111111111,13.0291206031523,10,53.3439441761994,0.0918245713037248,2.06925435530973,7.31226611198398,11.6217170024571,
1971/12/20,17:00,7.8,0.00167949043389813,0,0,0,0,138.212263335329,0,2.06152629672956,7.30584992923799,11.6186587126039,
1971/12/20,18:00,5.9,0.00169265295418967,0,0,0,10,51.0561354610687,0,2.05380217067385,7.29943498108709,11.6155994386319,
1971/12/20,19:00,4.1,0.00169040682986358,0,0,0,10,49.7514853132968,0,2.04608198111628,7.29302127083142,11.612539182115,
1971/12/20,20:00,2.2,0.00167321739090469,0,0,0,0,127.517783862137,0,2.0383657320285,7.28660880177053,11.6094779446274,
1971/12/20,21:00,1.1,0.00178003045216229,0,0,0,10,47.3031560512091,0,2.03065342738008,7.28019757720326,11.6064157277441,
1971/12/20,22:00,0,0.00185952902843673,0,0,0,10,46.2728773630041,0,2.02294507113862,7.27378760042787,11.6033525330404,
1971/12/20,23:00,-1.1,0.00194225874422156,0,0,0,0,119.093257962272,0,2.01524066726966,7.26737887474196,11.6002883620922,
1971/12/21,0:00,-1.6,0.00195892038108454,0,0,0,10,44.8681418731978,0,2.0075402197367,7.26097140344247,11.5972232164757,
1971/12/21,1:00,-2.1,0.0019579796979728,0,0,0,10,44.5385939328633,0,1.99984373250123,7.25456518982571,11.5941570977679,
1971/12/21,2:00,-2.8,0.00193992794321328,0,0,0,1,108.943315770362,0,1.99215120952269,7.24816023718736,11.5910900075461,
1971/12/21,3:00,-2.7,0.00192203028439548,0,0,0,10,44.2545737447772,0,1.98446265475846,7.2417565488224,11.5880219473882,
1971/12/21,4:00,-2.7,0.00188714482479199,0,0,0,10,44.3628120810447,0,1.97677807216392,7.23535412802522,11.5849529188725,
1971/12/21,5:00,-2.8,0.00183657043073365,0,0,0,1,109.740734161444,0,1.96909746569239,7.22895297808952,11.5818829235778,
1971/12/21,6:00,-2.1,0.00188624022844693,0,0,0,10,44.7578040769592,0,1.96142083929511,7.22255310230835,11.5788119630836,
1971/12/21,7:00,-1.6,0.00191995745322952,13.3333333333333,13.6111111111111,12.2454629545172,10,44.9789639290694,0.102603543253226,1.95374819692132,7.21615450397411,11.5757400389697,
1971/12/21,8:00,-1.1,0.00193690625211449,646.111111111111,163.611111111111,48.1631766313933,0,119.093257962272,0.179645957722829,1.94607954251819,7.20975718637856,11.5726671528164,
1971/12/21,9:00,3,0.00188578825540782,833.888888888889,305.555555555556,48.908486060193,10,48.2226768681365,0.312849745655496,1.93841488003084,7.20336115281276,11.5695933062046,
1971/12/21,10:00,7,0.00183591037645589,920,412.777777777778,46.1320890708588,10,51.2631903744369,0.409911239713695,1.93075421340234,7.19696640656715,11.5665185007156,
1971/12/21,11:00,11.1,0.00175546221502467,955.833333333333,469.722222222222,44.599875887496,0,143.823788612839,0.460913188104254,1.9230975465737,7.19057295093149,11.5634427379311,
1971/12/21,12:00,11.8,0.001740182784234,953.888888888889,468.888888888889,45.9965274057747,10,55.2577824952065,0.45931592097948,1.91544488348386,7.18418078919487,11.5603660194337,
1971/12/21,13:00,12.6,0.00170957787991673,906.944444444444,407.777777777778,50.1405684911157,10,56.0104611280399,0.405340826423872,1.90779622806973,7.17778992464573,11.5572883468059,
1971/12/21,14:00,13.3,0.00166439375074438,810.277777777778,298.333333333333,54.3614973737543,3,121.576642180355,0.305842349184169,1.90015158426615,7.17140036057184,11.5542097216312,
1971/12/21,15:00,10.5,0.00177192508038484,624.166666666667,159.444444444444,53.3470208666627,10,54.1295883461108,0.170811932062102,1.89251095600585,7.16501210026027,11.5511301454934,
1971/12/21,16:00,7.8,0.00185217835441425,26.9444444444444,15.5555555555556,13.0516600561565,10,51.7890365998979,0.0930623515535395,1.88487434721957,7.15862514699747,11.5480496199767,
1971/12/21,17:00,5,0.00193597839391141,0,0,0,2,114.002038847456,0,1.87724176183594,7.15223950406919,11.5449681466658,
1971/12/21,18:00,3.9,0.00191811868641416,0,0,0,10,48.7352094523159,0,1.86961320378151,7.1458551747605,11.5418857271462,
1971/12/21,19:00,2.8,0.00188330627031837,0,0,0,10,48.0831286090712,0,1.86198867698077,7.1394721623558,11.5388023630034,
1971/12/21,20:00,1.7,0.00183283638581314,0,0,0,1,117.231772348943,0,1.85436818535617,7.13309047013882,11.5357180558237,
1971/12/21,21:00,0.9,0.00184929856555975,0,0,0,10,46.8857548113557,0,1.84675173282802,7.12671010139261,11.5326328071938,
1971/12/21,22:00,0.2,0.00184929856555975,0,0,0,10,46.4085499928911,0,1.83913932331459,7.12033105939953,11.529546618701,
1971/12/21,23:00,-0.6,0.00183283638581314,0,0,0,0,120.849337160314,0,1.83153096073209,7.11395334744127,11.5264594919329,
1971/12/22,0:00,-0.5,0.00181629150119235,0,0,0,10,46.0451641494635,0,1.82392664899459,7.10757696879881,11.5233714284777,
1971/12/22,1:00,-0.5,0.00179988406644637,0,0,0,10,46.0999430738117,0,1.81632639201413,7.10120192675247,11.520282429924,
1971/12/22,2:00,-0.6,0.00175189481553805,0,0,0,0,121.566405838277,0,1.80873019370065,7.0948282245819,11.517192497861,
1971/12/22,3:00,-1.2,0.00179966889277329,0,0,0,10,45.6283362787957,0,1.80113805796197,7.08845586556599,11.5141016338782,
1971/12/22,4:00,-2,0.00181585721960334,0,0,0,10,45.0402147500905,0,1.79354998870386,7.08208485298302,11.5110098395658,
1971/12/22,5:00,-2.8,0.00183217901232088,0,0,0,4,87.979778346915,0,1.78596598982999,7.07571519011054,11.5079171165142,
1971/12/22,6:00,-1.2,0.0017838262877932,0,0,0,10,45.6823546241305,0,1.77838606524192,7.06934688022538,11.5048234663147,
1971/12/22,7:00,0.2,0.00173664567834934,1.11111111111111,5,4.88750085790465,10,46.7945333041216,0.10142302198037,1.77081021883913,7.06297992660372,11.5017288905586,
1971/12/22,8:00,1.7,0.00166041369600605,6.66666666666667,60.8333333333333,59.6492262268091,10,48.105750562257,0.178563467735036,1.763238454519,7.05661433252104,11.498633390838,
1971/12/22,9:00,5,0.00164609159317599,70.5555555555556,155,133.340860251293,10,50.5152012746336,0.31201811590824,1.75567077617679,7.05025010125207,11.4955369687453,
1971/12/22,10:00,8.4,0.00163207749128112,305,265.277777777778,143.866993018596,10,53.0905682224508,0.409409988443974,1.74810718770567,7.04388723607089,11.4924396258736,
1971/12/22,11:00,11.7,0.00158897099893962,666.111111111111,365.555555555556,69.3537997607307,10,55.8102810473127,0.460809364643543,1.74054769299674,7.03752574025088,11.4893413638161,
1971/12/22,12:00,12.6,0.00154839199570742,622.777777777778,352.777777777778,76.5017101621432,10,56.7057799031303,0.459632770644643,1.73299229593893,7.03116561706466,11.4862421841669,
1971/12/22,13:00,13.5,0.00150894040529557,504.444444444444,296.111111111111,96.8669238646409,10,57.6106179469662,0.406043320046367,1.72544100041912,7.02480686978419,11.4831420885202,
1971/12/22,14:00,14.4,0.00144365459391742,329.722222222222,208.888888888889,109.291884360348,10,58.6485286189697,0.30685638792427,1.71789381032204,7.01844950168073,11.4800410784709,
1971/12/22,15:00,11.5,0.00177639521705032,185.277777777778,111.666666666667,79.9455044784855,10,54.8969637763538,0.172056323921324,1.71035072953033,7.01209351602479,11.4769391556144,
1971/12/22,16:00,8.5,0.00215926458971666,4.72222222222222,11.1111111111111,10.6660184862086,10,51.2027391524381,0.0943950296135867,1.7028117619245,7.00573891608621,11.4738363215463,
1971/12/22,17:00,5.6,0.00259351312455533,0,0,0,10,47.7237242386036,0,1.69527691138298,6.99938570513409,11.470732577863,
1971/12/22,18:00,4.8,0.00266165125782532,0,0,0,10,46.9714740240259,0,1.68774618178202,6.99303388643682,11.4676279261612,
1971/12/22,19:00,4.1,0.00270787543438653,0,0,0,10,46.3624120895921,0,1.68021957699581,6.98668346326208,11.464522368038,
1971/12/22,20:00,3.3,0.00273109818099167,0,0,0,10,45.7612053276643,0,1.67269710089638,6.98033443887683,11.461415905091,
1971/12/22,21:00,2.6,0.0029012666351112,0,0,0,10,44.8186707840494,0,1.66517875735366,6.97398681654731,11.4583085389185,
1971/12/22,22:00,1.8,0.00302871065101819,0,0,0,10,43.9540851454324,0,1.65766455023543,6.96764059953904,11.4552002711189,
1971/12/22,23:00,1.1,0.00316127118682267,0,0,0,10,43.1588665330864,0,1.65015448340738,6.96129579111682,11.4520911032913,
1971/12/23,0:00,3.3,0.00338569953008012,0,0,0,10,43.9701373343204,0,1.64264856073301,6.95495239454471,11.4489810370352,
1971/12/23,1:00,5.6,0.00362511264284357,0,0,0,10,44.8243192023828,0,1.63514678607374,6.94861041308606,11.4458700739506,
1971/12/23,2:00,7.8,0.00381477396283765,0,0,0,5,83.0881875070267,0,1.62764916328886,6.9422698500035,11.442758215638,
1971/12/23,3:00,5.8,0.00365764996676959,0,0,0,10,44.8732095667862,0,1.62015569623547,6.93593070855889,11.4396454636981,
1971/12/23,4:00,3.7,0.00350648129261579,0,0,0,10,43.9220261101772,0,1.61266638876859,6.9295929920134,11.4365318197323,
1971/12/23,5:00,1.7,0.00330429903685661,0,0,0,3,92.4943717759178,0,1.60518124474107,6.92325670362747,11.4334172853425,
1971/12/23,6:00,2.1,0.00333216813068938,0,0,0,10,43.3582027062026,0,1.59770026800361,6.91692184666075,11.430301862131,
1971/12/23,7:00,2.4,0.00333176697901991,10.5555555555556,12.7777777777778,11.7204410136065,10,43.5475395544703,0.100337018798745,1.59022346240479,6.91058842437222,11.4271855517003,
1971/12/23,8:00,2.8,0.00330310584470592,585.277777777778,153.611111111111,50.2225425860739,7,65.3500556421001,0.177580576269656,1.58275083179105,6.9042564400201,11.4240683556538,
1971/12/23,9:00,7.4,0.00353335485581454,780.833333333333,288.611111111111,49.4473059701152,10,46.2369085511003,0.311296443986787,1.57528238000664,6.89792589686183,11.420950275595,
1971/12/23,10:00,12.1,0.0037786748518499,866.111111111111,391.944444444444,47.476903061532,10,48.7139490102707,0.409027778177854,1.56781811089369,6.89159679815417,11.417831313128,
1971/12/23,11:00,16.7,0.00397184551124592,905.277777777778,448.333333333333,45.7638242690022,4,101.6380402789,0.460830019028394,1.5603580282922,6.88526914715311,11.4147114698575,
1971/12/23,12:00,17.6,0.00365193157433455,913.055555555556,451.666666666667,46.2568411070501,10,52.9615350455768,0.460073998097664,1.55290213603997,6.87894294711387,11.4115907473883,
1971/12/23,13:00,18.5,0.00332776076824244,877.5,396.388888888889,49.1342320988452,10,54.6524812501846,0.406864567171147,1.54545043797266,6.87261820129097,11.4084691473259,
1971/12/23,14:00,19.4,0.00300390128800518,795,293.055555555556,52.0638294675754,5,102.456552943114,0.307979942380308,1.5380029379238,6.86629491293816,11.4053466712762,
1971/12/23,15:00,16.8,0.00307926023144285,605.833333333333,156.666666666667,52.1409606505594,10,54.1860142711406,0.173399757893626,1.53055963972472,6.85997308530843,11.4022233208456,
1971/12/23,16:00,14.3,0.00312945116866839,26.6666666666667,15.5555555555556,13.0042206724908,10,52.1723149124902,0.0958216263915194,1.52312054720461,6.85365272165403,11.3990990976409,
1971/12/23,17:00,11.7,0.00315331183313829,0,0,0,4,99.3991394700473,0,1.5156856641905,6.84733382522646,11.3959740032693,
1971/12/23,18:00,8.9,0.00312307988642935,0,0,0,10,48.3609998656205,0,1.50825499450723,6.84101639927646,11.3928480393386,
1971/12/23,19:00,6.1,0.00306673659656318,0,0,0,10,46.6194860998368,0,1.50082854197751,6.83470044705401,11.3897212074567,
1971/12/23,20:00,3.3,0.00298559756104104,0,0,0,1,111.060456767744,0,1.49340631042186,6.82838597180835,11.3865935092325,
1971/12/23,21:00,2.9,0.003114129173916,0,0,0,10,44.3753571039823,0,1.48598830365861,6.82207297678792,11.3834649462748,
1971/12/23,22:00,2.6,0.00319312330505798,0,0,0,10,43.9662959040554,0,1.47857452550394,6.81576146524045,11.3803355201932,
1971/12/23,23:00,2.2,0.0032735535976635,0,0,0,7,64.7835423363168,0,1.47116497977188,6.80945144041288,11.3772052325976,
1971/12/24,0:00,2.9,0.00350133224918825,0,0,0,10,43.3409775689668,0,1.46375967027421,6.80314290555136,11.3740740850983,
1971/12/24,1:00,3.7,0.00374398542613183,0,0,0,10,43.2243863359838,0,1.45635860082059,6.79683586390133,11.3709420793063,
1971/12/24,2:00,4.4,0.00393492415780305,0,0,0,6,71.3624568894428,0,1.4489617752185,6.79053031870742,11.3678092168326,
1971/12/24,3:00,2.9,0.0036813707929233,0,0,0,10,42.8820386709503,0,1.44156919727318,6.7842262732135,11.3646754992891,
1971/12/24,4:00,1.5,0.00341335158221462,0,0,0,10,42.6897902932071,0,1.43418087078776,6.77792373066268,11.3615409282878,
1971/12/24,5:00,0,0.00313676437355304,0,0,0,2,97.905888812511,0,1.42679679956314,6.77162269429728,11.3584055054414,
1971/12/24,6:00,2,0.00300774691077492,0,0,0,10,44.082114436685,0,1.41941698739801,6.76532316735885,11.3552692323628,
1971/12/24,7:00,4.1,0.00288359748193988,12.5,13.3333333333333,12.0935451971659,10,45.8018591715343,0.0993463901984239,1.41204143808893,6.75902515308817,11.3521321106655,
1971/12/24,8:00,6.1,0.00271674019836472,603.333333333333,156.388888888889,50.3349639817654,6,78.7371792546514,0.176698035122184,1.40467015543021,6.75272865472524,11.3489941419634,
1971/12/24,9:00,6.7,0.00301350096976133,771.944444444444,285.555555555556,49.5635302369913,10,47.1721416557127,0.310685250585746,1.39730314321401,6.74643367550928,11.3458553278707,
1971/12/24,10:00,7.2,0.003311435537166,828.055555555556,376.944444444444,47.8120103772376,10,46.6620916767485,0.408764880693272,1.38994040523024,6.74014021867871,11.3427156700023,
1971/12/24,11:00,7.8,0.00360557981856884,837.222222222222,419.166666666667,46.7520537385482,8,61.3503837335112,0.46097517184913,1.38258194526668,6.73384828747122,11.3395751699734,
1971/12/24,12:00,8,0.00358078080820662,827.5,415,47.1589304106631,10,46.4702539210276,0.460639375299532,1.37522776710885,6.72755788512364,11.3364338293995,
1971/12/24,13:00,8.1,0.00355571241721026,769.722222222222,358.055555555556,52.7879903649267,10,46.6183941805606,0.407804091297471,1.36787787454008,6.72126901487206,11.3332916498967,
1971/12/24,14:00,8.3,0.00347184279736955,658.333333333333,260,59.6636460136318,9,54.6638942846468,0.309212296928444,1.36053227134153,6.71498167995179,11.3301486330815,
1971/12/24,15:00,7.2,0.00350226331930138,484.722222222222,139.166666666667,54.8483317866314,10,46.1855900231533,0.174841306453465,1.35319096129211,6.70869588359732,11.3270047805708,
1971/12/24,16:00,6.1,0.0035031061019557,14.4444444444444,13.8888888888889,12.4850698399374,10,45.46497760919,0.0973411224352479,1.34585394816853,6.70241162904237,11.323860093982,
1971/12/24,17:00,5,0.0034743496688442,0,0,0,10,44.8304543312775,0,1.33852123574533,6.69612891951986,11.3207145749328,
1971/12/24,18:00,3.7,0.00350605903814451,0,0,0,10,43.9220261101772,0,1.33119282779477,6.68984775826191,11.3175682250415,
1971/12/24,19:00,2.4,0.00350774866650405,0,0,0,10,43.1028429311072,0,1.32386872808695,6.68356814849984,11.3144210459266,
1971/12/24,20:00,1.1,0.0034802131379828,0,0,0,8,56.1940544466927,0,1.31654894038974,6.6772900934642,11.3112730392073,
1971/12/24,21:00,0.7,0.00351197987077301,0,0,0,10,42.048957736216,0,1.30923346846877,6.6710135963847,11.308124206503,
1971/12/24,22:00,0.4,0.00351367521202695,0,0,0,10,41.8650034027417,0,1.30192231608749,6.66473866049028,11.3049745494336,
1971/12/24,23:00,0,0.00348609643148761,0,0,0,10,41.6928614513907,0,1.29461548700708,6.65846528900907,11.3018240696195,
1971/12/25,0:00,-0.6,0.00340042397330997,0,0,0,10,41.5409276404875,0,1.28731298498654,6.65219348516837,11.2986727686815,
1971/12/25,1:00,-1.4,0.00331708026542379,0,0,0,10,41.263849855389,0,1.2800148137826,6.64592325219471,11.2955206482406,
1971/12/25,2:00,-2.2,0.00318038473222668,0,0,0,8,54.5364728720347,0,1.27272097714982,6.6396545933138,11.2923677099185,
1971/12/25,3:00,2.6,0.00326453235132703,0,0,0,10,43.8936312862751,0,1.26543147884047,6.63338751175053,11.2892139553372,
1971/12/25,4:00,7.4,0.00329369838040677,0,0,0,10,46.9524695609052,0,1.25814632260461,6.62712201072897,11.2860593861192,
1971/12/25,5:00,12.2,0.00332350803048207,0,0,0,6,82.9046877984284,0,1.2508655121901,6.62085809347242,11.2829040038873,
1971/12/25,6:00,9.2,0.00334950951069702,0,0,0,10,48.0079464301399,0,1.24358905134251,6.61459576320332,11.2797478102648,
1971/12/25,7:00,6.3,0.00334748380298332,11.1111111111111,13.0555555555556,11.9634113074445,10,46.0657786736958,0.0984519508936465,1.23631694380521,6.6083350231433,11.2765908068754,
1971/12/25,8:00,3.3,0.00331667935553664,566.666666666667,151.388888888889,52.2162059042336,8,58.6144710873302,0.175916551611123,1.22904919331931,6.60207587651321,11.2734329953433,
1971/12/25,9:00,6.8,0.00367091485326722,766.666666666667,283.888888888889,49.8755262412919,10,45.5201367411335,0.310185008308653,1.22178580362369,6.59581832653303,11.2702743772928,
1971/12/25,10:00,10.4,0.00402516092777845,850.555555555556,385.833333333333,47.8695781206254,10,46.9492629236858,0.408621518382861,1.21452677845498,6.58956237642195,11.267114954349,
1971/12/25,11:00,13.9,0.00437446028831186,889.722222222222,441.944444444444,45.9618573150473,5,87.8161949571919,0.461244794341567,1.20727212154757,6.58330802939833,11.2639547281373,
1971/12/25,12:00,15.4,0.00460039458917976,896.666666666667,445,45.8593848978563,10,48.7845668911553,0.461328624921305,1.2000218366336,6.5770552886797,11.2607937002834,
1971/12/25,13:00,16.8,0.0047748689248951,863.333333333333,390.833333333333,47.6023844826026,10,49.2819614608808,0.408861366823323,1.19277592744296,6.57080415748276,11.2576318724135,
1971/12/25,14:00,18.3,0.00499028510494144,783.055555555556,289.166666666667,49.8766866288475,8,65.975675699365,0.310552688579958,1.1855343977033,6.56455463902341,11.2544692461541,
1971/12/25,15:00,15.7,0.00467315240569488,591.944444444444,155,51.1333475019323,10,48.8080399854318,0.176379998988804,1.17829725114,6.55830673651667,11.2513058231324,
1971/12/25,16:00,13.2,0.00434393992422553,28.3333333333333,15.8333333333333,13.0342534785489,10,47.9878479768269,0.0989524582913532,1.17106449147618,6.55206045317678,11.2481416049756,
1971/12/25,17:00,10.6,0.00399491272698671,0,0,0,10,47.1706977804723,0,1.16383612243274,6.54581579221713,11.2449765933117,
1971/12/25,18:00,9.7,0.00416531534926237,0,0,0,10,46.1335003675525,0,1.15661214772827,6.53957275685024,11.2418107897689,
1971/12/25,19:00,8.7,0.00427000796802315,0,0,0,10,45.2197363391027,0,1.14939257107914,6.53333135028785,11.2386441959757,
1971/12/25,20:00,7.8,0.00437763638689335,0,0,0,10,44.3807934260782,0,1.14217739619946,6.52709157574084,11.2354768135613,
1971/12/25,21:00,7.4,0.00427000796802315,0,0,0,10,44.3912077812685,0,1.13496662680103,6.52085343641923,11.2323086441551,
1971/12/25,22:00,7.1,0.00416531534926237,0,0,0,10,44.4604813847737,0,1.12776026659342,6.51461693553222,11.229139689387,
1971/12/25,23:00,6.7,0.00399491272698671,0,0,0,8,59.1939068399255,0,1.12055831928394,6.50838207628817,11.2259699508872,
1971/12/26,0:00,5.9,0.00389878406361586,0,0,0,10,44.3697510569219,0,1.11336078857759,6.50214886189458,11.2227994302864,
1971/12/26,1:00,5.2,0.00380431001959233,0,0,0,10,44.1688027588963,0,1.10616767817714,6.49591729555811,11.2196281292156,
1971/12/26,2:00,4.4,0.00365016013146201,0,0,0,8,58.4340603078373,0,1.09897899178307,6.48968738048459,11.2164560493063,
1971/12/26,3:00,4.2,0.00356121098870818,0,0,0,10,44.1631840853846,0,1.09179473309356,6.48345911987896,11.2132831921904,
1971/12/26,4:00,4.1,0.00347382372707273,0,0,0,10,44.32939735777,0,1.08461490580456,6.47723251694535,11.2101095595002,
1971/12/26,5:00,3.9,0.00333157785318764,0,0,0,5,80.9449288431845,0,1.0774395136097,6.47100757488702,11.2069351528683,
1971/12/26,6:00,5.4,0.00353715324379241,0,0,0,10,45.0108179947964,0,1.07026856020035,6.46478429690637,11.2037599739278,
1971/12/26,7:00,6.8,0.00369189105624434,9.16666666666667,12.5,11.6062560892573,10,45.5201367411335,0.0976544736851826,1.06310204926558,6.45856268620495,11.2005840243121,
