ä£ãÖâ∑ìx,ê‚ëŒéºìx,éºãÖâ∑ìx
47,0.007,22.49774208
47,0.0075,22.83923914
47,0.008,23.17578773
47,0.0085,23.50751535
47,0.009,23.83454502
47,0.0095,24.15699547
47,0.01,24.47498135
47,0.0105,24.78861333
47,0.011,25.09799836
47,0.0115,25.40323972
47,0.012,25.70443725
47,0.0125,26.00168747
47,0.013,26.29508366
47,0.0135,26.5847161
47,0.014,26.87067208
47,0.0145,27.15303607
47,0.015,27.43188987
47,0.0155,27.70731262
47,0.016,27.97938099
47,0.0165,28.24816925
47,0.017,28.51374934
47,0.0175,28.776191
47,0.018,29.03556181
47,0.0185,29.29192732
47,0.019,29.54535108
47,0.0195,29.79589475
47,0.02,30.04361817
47,0.0205,30.2885794
47,0.021,30.53083481
47,0.0215,30.77043913
47,0.022,31.00744552
47,0.0225,31.24190563
47,0.023,31.47386962
47,0.0235,31.70338626
47,0.024,31.93050297
47,0.0245,32.15526582
47,0.025,32.37771964
47,0.0255,32.59790804
47,0.026,32.81587344
47,0.0265,33.03165712
47,0.027,33.24529926
47,0.0275,33.45683898
47,0.028,33.66631437
47,0.0285,33.87376252
47,0.029,34.07921958
47,0.0295,34.28272075
47,0.03,34.48430034
47,0.0305,34.68399179
47,0.031,34.88182772
47,0.0315,35.0778399
47,0.032,35.27205933
47,0.0325,35.46451627
47,0.033,35.65524019
47,0.0335,35.8442599
47,0.034,36.03160349
47,0.0345,36.21729837
47,0.035,36.40137132
47,0.0355,36.58384847
47,0.036,36.76475536
47,0.0365,36.94411692
47,0.037,46.99998476
47.5,0,17.2850456
47.5,0.0005,17.70955121
47.5,0.001,18.12680314
47.5,0.0015,18.53701369
47.5,0.002,18.94038715
47.5,0.0025,19.33712014
47.5,0.003,19.72740188
47.5,0.0035,20.11141454
47.5,0.004,20.48933352
47.5,0.0045,20.86132773
47.5,0.005,21.22755986
47.5,0.0055,21.58818665
47.5,0.006,21.94335914
47.5,0.0065,22.2932229
47.5,0.007,22.63791827
47.5,0.0075,22.97758059
47.5,0.008,23.31234037
47.5,0.0085,23.64232355
47.5,0.009,23.96765165
47.5,0.0095,24.28844195
47.5,0.01,24.60480771
47.5,0.0105,24.91685828
47.5,0.011,25.22469932
47.5,0.0115,25.5284329
47.5,0.012,25.82815767
47.5,0.0125,26.12396901
47.5,0.013,26.41595914
47.5,0.0135,26.70421726
47.5,0.014,26.98882967
47.5,0.0145,27.2698799
47.5,0.015,27.54744878
47.5,0.0155,27.82161459
47.5,0.016,28.09245313
47.5,0.0165,28.36003784
47.5,0.017,28.62443987
47.5,0.0175,28.88572818
47.5,0.018,29.14396964
47.5,0.0185,29.39922907
47.5,0.019,29.65156935
47.5,0.0195,29.90105148
47.5,0.02,30.14773466
47.5,0.0205,30.39167635
47.5,0.021,30.63293231
47.5,0.0215,30.87155672
47.5,0.022,31.10760219
47.5,0.0225,31.34111984
47.5,0.023,31.57215932
47.5,0.0235,31.80076891
47.5,0.024,32.02699554
47.5,0.0245,32.25088484
47.5,0.025,32.4724812
47.5,0.0255,32.69182779
47.5,0.026,32.90896662
47.5,0.0265,33.12393856
47.5,0.027,33.33678342
47.5,0.0275,33.54753995
47.5,0.028,33.75624586
47.5,0.0285,33.96293791
47.5,0.029,34.16765189
47.5,0.0295,34.3704227
47.5,0.03,34.57128431
47.5,0.0305,34.77026988
47.5,0.031,34.9674117
47.5,0.0315,35.16274127
47.5,0.032,35.35628933
47.5,0.0325,35.54808583
47.5,0.033,35.73816002
47.5,0.0335,35.92654043
47.5,0.034,36.1132549
47.5,0.0345,36.29833062
47.5,0.035,36.48179414
47.5,0.0355,36.66367136
47.5,0.036,36.84398759
47.5,0.0365,37.02276756
47.5,0.037,47.49999975
48,0,17.4556862
48,0.0005,17.87753585
48,0.001,18.29220696
48,0.0015,18.69990911
48,0.002,19.10084397
48,0.0025,19.49520564
48,0.003,19.88318092
48,0.0035,20.26494965
48,0.004,20.640685
48,0.0045,21.01055373
48,0.005,21.37471647
48,0.0055,21.73332799
48,0.006,22.08653742
48,0.0065,22.43448852
48,0.007,22.77731989
48,0.0075,23.11516516
48,0.008,23.44815327
48,0.0085,23.77640859
48,0.009,24.10005115
48,0.0095,24.41919684
48,0.01,24.73395752
48,0.0105,25.04444124
48,0.011,25.35075241
48,0.0115,25.65299187
48,0.012,25.95125713
48,0.0125,26.24564244
48,0.013,26.53623895
48,0.0135,26.82313484
48,0.014,27.10641541
48,0.0145,27.38616324
48,0.015,27.66245824
48,0.0155,27.93537782
48,0.016,28.20499692
48,0.0165,28.47138817
48,0.017,28.73462195
48,0.0175,28.99476646
48,0.018,29.25188782
48,0.0185,29.50605018
48,0.019,29.75731573
48,0.0195,30.00574483
48,0.02,30.25139605
48,0.0205,30.49432623
48,0.021,30.73459059
48,0.0215,30.97224272
48,0.022,31.20733469
48,0.0225,31.4399171
48,0.023,31.67003911
48,0.0235,31.8977485
48,0.024,32.12309174
48,0.0245,32.346114
48,0.025,32.56685924
48,0.0255,32.7853702
48,0.026,33.00168848
48,0.0265,33.21585457
48,0.027,33.42790789
48,0.0275,33.63788682
48,0.028,33.84582871
48,0.0285,34.05176998
48,0.029,34.2557461
48,0.0295,34.45779161
48,0.03,34.65794021
48,0.0305,34.85622473
48,0.031,35.05267718
48,0.0315,35.24732877
48,0.032,35.44020995
48,0.0325,35.63135044
48,0.033,35.8207792
48,0.0335,36.00852452
48,0.034,36.19461401
48,0.0345,36.37907461
48,0.035,36.56193263
48,0.0355,36.74321377
48,0.036,36.92294312
48,0.0365,37.1011452
48,0.037,48.00001965
48.5,0,17.62524103
48.5,0.0005,18.04446291
48.5,0.001,18.45658043
48.5,0.0015,18.86180048
48.5,0.002,19.26032214
48.5,0.0025,19.65233703
48.5,0.003,20.03802955
48.5,0.0035,20.41757726
48.5,0.004,20.79115111
48.5,0.0045,21.15891574
48.5,0.005,21.52102977
48.5,0.0055,21.877646
48.5,0.006,22.2289117
48.5,0.0065,22.57496883
48.5,0.007,22.91595426
48.5,0.0075,23.25199998
48.5,0.008,23.58323332
48.5,0.0085,23.90977715
48.5,0.009,24.23175003
48.5,0.0095,24.54926643
48.5,0.01,24.86243689
48.5,0.0105,25.17136816
48.5,0.011,25.47616338
48.5,0.0115,25.77692224
48.5,0.012,26.07374108
48.5,0.0125,26.36671305
48.5,0.013,26.65592826
48.5,0.0135,26.94147385
48.5,0.014,27.22343416
48.5,0.0145,27.50189082
48.5,0.015,27.77692285
48.5,0.0155,28.04860678
48.5,0.016,28.31701672
48.5,0.0165,28.58222451
48.5,0.017,28.84429972
48.5,0.0175,29.10330984
48.5,0.018,29.35932027
48.5,0.0185,29.61239446
48.5,0.019,29.86259394
48.5,0.0195,30.10997842
48.5,0.02,30.35460586
48.5,0.0205,30.59653252
48.5,0.021,30.83581301
48.5,0.0215,31.0725004
48.5,0.022,31.30664622
48.5,0.0225,31.53830054
48.5,0.023,31.76751204
48.5,0.0235,31.99432802
48.5,0.024,32.21879447
48.5,0.0245,32.44095614
48.5,0.025,32.66085653
48.5,0.0255,32.87853798
48.5,0.026,33.09404168
48.5,0.0265,33.30740775
48.5,0.027,33.5186752
48.5,0.0275,33.72788206
48.5,0.028,33.93506534
48.5,0.0285,34.14026112
48.5,0.029,34.34350451
48.5,0.0295,34.54482977
48.5,0.03,34.74427026
48.5,0.0305,34.94185852
48.5,0.031,35.13762628
48.5,0.0315,35.33160446
48.5,0.032,35.52382325
48.5,0.0325,35.71431209
48.5,0.033,35.90309969
48.5,0.0335,36.0902141
48.5,0.034,36.27568269
48.5,0.0345,36.45953215
48.5,0.035,36.64178859
48.5,0.0355,36.82247747
48.5,0.036,37.00162369
48.5,0.0365,37.17925154
48.5,0.037,48.50000056
49,0,17.79372137
49,0.0005,18.21034331
49,0.001,18.61993412
49,0.0015,19.02269804
49,0.002,19.41883159
49,0.0025,19.80852392
49,0.003,20.19195709
49,0.0035,20.56930638
49,0.004,20.94074058
49,0.0045,21.30642225
49,0.005,21.66650797
49,0.0055,22.02114865
49,0.006,22.3704897
49,0.0065,22.7146713
49,0.007,23.05382864
49,0.0075,23.38809206
49,0.008,23.71758735
49,0.0085,24.04243585
49,0.009,24.36275469
49,0.0095,24.67865696
49,0.01,24.99025187
49,0.0105,25.2976449
49,0.011,25.60093796
49,0.0115,25.90022956
49,0.012,26.19561491
49,0.0125,26.48718609
49,0.013,26.77503215
49,0.0135,27.05923924
49,0.014,27.33989073
49,0.0145,27.61706732
49,0.015,27.89084716
49,0.0155,28.1613059
49,0.016,28.42851685
49,0.0165,28.69255103
49,0.017,28.95347728
49,0.0175,29.21136233
49,0.018,29.46627088
49,0.0185,29.71826569
49,0.019,29.96740765
49,0.0195,30.21375584
49,0.02,30.4573676
49,0.0205,30.6982986
49,0.021,30.93660291
49,0.0215,31.17233302
49,0.022,31.40553994
49,0.0225,31.63627326
49,0.023,31.86458113
49,0.0235,32.09051041
49,0.024,32.31410662
49,0.0245,32.53541406
49,0.025,32.75447582
49,0.0255,32.97133382
49,0.026,33.18602886
49,0.0265,33.39860065
49,0.027,33.60908786
49,0.0275,33.81752813
49,0.028,34.02395816
49,0.0285,34.22841365
49,0.029,34.43092942
49,0.0295,34.63153939
49,0.03,34.83027664
49,0.0305,35.0271734
49,0.031,35.2222611
49,0.0315,35.41557041
49,0.032,35.60713123
49,0.0325,35.79697275
49,0.033,35.98512343
49,0.0335,36.17161107
49,0.034,36.3564628
49,0.0345,36.53970509
49,0.035,36.72136382
49,0.0355,36.90146423
49,0.036,37.08003101
49,0.0365,37.25708826
49,0.037,49.00001866
49.5,0,17.96113833
49.5,0.0005,18.37518783
49.5,0.001,18.78227848
49.5,0.0015,19.1826119
49.5,0.002,19.57638209
49.5,0.0025,19.96377579
49.5,0.003,20.34497272
49.5,0.0035,20.72014593
49.5,0.004,21.08946206
49.5,0.0045,21.4530816
49.5,0.005,21.81115918
49.5,0.0055,22.16384378
49.5,0.006,22.51127901
49.5,0.0065,22.85360331
49.5,0.007,23.19095017
49.5,0.0075,23.52344836
49.5,0.008,23.85122208
49.5,0.0085,24.17439122
49.5,0.009,24.49307148
49.5,0.0095,24.80737459
49.5,0.01,25.11740845
49.5,0.0105,25.42327727
49.5,0.011,25.72508177
49.5,0.0115,26.0229193
49.5,0.012,26.31688394
49.5,0.0125,26.60706672
49.5,0.013,26.89355564
49.5,0.0135,27.17643588
49.5,0.014,27.45578987
49.5,0.0145,27.73169738
49.5,0.015,28.00423567
49.5,0.0155,28.27347957
49.5,0.016,28.53950156
49.5,0.0165,28.8023719
49.5,0.017,29.06215866
49.5,0.0175,29.31892784
49.5,0.018,29.57274346
49.5,0.0185,29.82366761
49.5,0.019,30.07176052
49.5,0.0195,30.31708064
49.5,0.02,30.55968473
49.5,0.0205,30.79962787
49.5,0.021,31.03696357
49.5,0.0215,31.27174378
49.5,0.022,31.504019
49.5,0.0225,31.73383831
49.5,0.023,31.96124938
49.5,0.0235,32.18629859
49.5,0.024,32.40903103
49.5,0.0245,32.62949056
49.5,0.025,32.84771983
49.5,0.0255,33.06376037
49.5,0.026,33.27765259
49.5,0.0265,33.48943581
49.5,0.027,33.69914834
49.5,0.0275,33.90682746
49.5,0.028,34.11250952
49.5,0.0285,34.31622991
49.5,0.029,34.5180231
49.5,0.0295,34.71792272
49.5,0.03,34.91596154
49.5,0.0305,35.11217149
49.5,0.031,35.30658374
49.5,0.0315,35.49922866
49.5,0.032,35.6901359
49.5,0.0325,35.87933439
49.5,0.033,36.06685234
49.5,0.0335,36.25271731
49.5,0.034,36.43695619
49.5,0.0345,36.61959523
49.5,0.035,36.80066008
49.5,0.0355,36.98017577
49.5,0.036,37.15816679
49.5,0.0365,37.33465703
49.5,0.037,49.50000021
50,0,18.12750293
50,0.0005,18.53900712
50,0.001,18.94362381
50,0.0015,19.34155205
50,0.002,19.73298334
50,0.0025,20.11810202
50,0.003,20.49708553
50,0.0035,20.8701047
50,0.004,21.23732405
50,0.0045,21.59890206
50,0.005,21.95499138
50,0.0055,22.30573915
50,0.006,22.65128717
50,0.0065,22.99177215
50,0.007,23.32732594
50,0.0075,23.65807572
50,0.008,23.98414417
50,0.0085,24.30564972
50,0.009,24.62270667
50,0.0095,24.9354254
50,0.01,25.24391252
50,0.0105,25.54827101
50,0.011,25.84860039
50,0.0115,26.14499686
50,0.012,26.43755343
50,0.0125,26.72636005
50,0.013,27.01150371
50,0.0135,27.29306863
50,0.014,27.57113628
50,0.0145,27.84578555
50,0.015,28.11709283
50,0.0155,28.38513211
50,0.016,28.64997508
50,0.0165,28.91169122
50,0.017,29.17034785
50,0.0175,29.42601028
50,0.018,29.67874183
50,0.0185,29.92860391
50,0.019,30.17565614
50,0.0195,30.41995634
50,0.02,30.66156068
50,0.0205,30.90052366
50,0.021,31.13689825
50,0.0215,31.37073587
50,0.022,31.6020865
50,0.0225,31.83099872
50,0.023,32.05751973
50,0.0235,32.28169546
50,0.024,32.50357053
50,0.0245,32.72318838
50,0.025,32.94059126
50,0.0255,33.15582027
50,0.026,33.36891545
50,0.0265,33.57991575
50,0.027,33.7888591
50,0.0275,33.99578245
50,0.028,34.20072179
50,0.0285,34.40371219
50,0.029,34.60478781
50,0.0295,34.80398196
50,0.03,35.00132711
50,0.0305,35.19685491
50,0.031,35.39059625
50,0.0315,35.58258124
50,0.032,35.77283925
50,0.0325,35.96139895
50,0.033,36.14828833
50,0.0335,36.33353468
50,0.034,36.51716468
50,0.0345,36.69920435
50,0.035,36.87967912
50,0.0355,37.05861382
50,0.036,37.23603272
50,0.0365,37.4119595
50,0.037,50.00000963
